date,etf_close,etf_amount,etf_turnover,etf_amplitude,etf_change_pct,pe_1,pe_2,dividend_yield_1,dividend_yield_2,source_error_count
2026-03-23,1.663,679129837.924,3.84,3.89,-4.75,,,,,0.0
2026-03-24,1.684,702923346.07,4.04,3.55,1.26,,,,,0.0
2026-03-25,1.722,673134614.263,3.73,2.67,2.26,,,,,0.0
2026-03-26,1.683,427650712.3,2.4,2.44,-2.26,,,,,0.0
2026-03-27,1.685,603361541.45,3.44,3.57,0.12,,,,,0.0
2026-03-30,1.68,477680661.888,2.74,2.61,-0.3,,,,,0.0
2026-03-31,1.621,809623617.536,4.67,3.33,-3.51,,,,,0.0
2026-04-01,1.67,648225765.2,3.71,1.6,3.02,,,,,0.0
2026-04-02,1.624,516408776.2,3.01,3.47,-2.75,,,,,0.0
2026-04-03,1.619,388174593.4,2.27,1.54,-0.31,,,,,0.0
2026-04-07,1.642,477609967.487,2.77,2.16,1.42,,,,,0.0
2026-04-08,1.744,896293984.73,4.98,3.53,6.21,,,,,0.0
2026-04-09,1.743,598162381.399,3.27,3.04,-0.06,,,,,0.0
2026-04-10,1.774,735102596.783,3.93,1.95,1.78,,,,,0.0
2026-04-13,1.786,825963036.172,4.39,3.49,0.68,,,,,0.0
2026-04-14,1.825,658020293.011,3.45,1.68,2.18,,,,,0.0
2026-04-15,1.815,911746774.15,4.73,2.74,-0.55,,,,,0.0
2026-04-16,1.836,628933967.448,3.29,1.87,1.16,,,,,0.0
2026-04-17,1.848,564467029.125,2.91,2.12,0.65,,,,,0.0
2026-04-20,1.881,603209868.669,3.07,2.33,1.79,,,,,0.0
2026-04-21,1.854,530176775.308,2.73,2.71,-1.44,,,,,0.0
2026-04-22,1.904,804377898.989,4.07,3.56,2.7,,,,,0.0
2026-04-23,1.879,813479941.12,4.08,3.99,-1.31,,,,,0.0
2026-04-24,1.912,1163651883.366,5.81,3.78,1.76,,,,,0.0
2026-04-27,2.006,1350707123.962,6.5,3.97,4.92,,,,,0.0
2026-04-28,1.98,1075453670.434,5.13,3.54,-1.3,,,,,0.0
2026-04-29,1.97,824766175.575,4.03,2.93,-0.51,,,,,0.0
2026-04-30,2.073,1289446779.938,6.01,4.37,5.23,,,,,0.0
2026-05-06,2.204,2201505793.339,9.43,5.31,6.32,,,,,0.0
2026-05-07,2.237,1473762003.889,6.35,2.81,1.5,,,,,0.0
2026-05-08,2.173,1041785933.525,4.57,2.32,-2.86,,,,,0.0
2026-05-11,2.311,1559641841.199,6.51,4.19,6.35,,,,,0.0
2026-05-12,2.326,1566391415.287,6.47,3.94,0.65,,,,,0.0
2026-05-13,2.384,1364864038.106,5.64,6.45,2.49,,,,,0.0
2026-05-14,2.321,1165500658.75,4.69,4.61,-2.64,,,,,0.0
2026-05-15,2.315,1499600892.254,6.15,7.71,-0.26,,,,,0.0
2026-05-18,2.344,1322911934.804,5.35,4.02,1.25,,,,,0.0
2026-05-19,2.43,1256689451.995,5.11,6.91,3.67,,,,,0.0
2026-05-20,2.547,1332653320.59,5.07,6.05,4.81,,,,,0.0
2026-05-21,2.477,1858130452.181,6.88,7.85,-2.75,152.31,131.36,0.08,0.09,0.0
2026-05-22,2.536,1386408242.603,5.3,3.79,2.38,153.62,132.35,0.08,0.09,0.0
2026-05-25,2.727,1710807885.836,6.2,9.03,7.53,164.95,141.51,0.08,0.08,0.0
2026-05-26,2.707,2084057283.373,7.43,4.18,-0.73,163.49,138.6,0.08,0.08,0.0
2026-05-27,2.631,2450177924.1,8.63,5.58,-2.81,155.74,132.0,0.08,0.09,0.0
2026-05-28,2.637,1669228006.846,6.07,2.96,0.23,158.39,133.38,0.08,0.09,0.0
2026-05-29,2.491,1505035655.964,5.62,7.47,-5.54,143.39,117.23,0.1,0.12,0.0
2026-06-01,2.357,1531415751.948,6.05,5.94,-5.38,135.3,110.37,0.11,0.13,0.0
2026-06-02,2.396,1495405351.591,5.98,4.79,1.65,139.46,113.13,0.1,0.12,0.0
2026-06-03,2.483,1753617204.023,6.74,5.93,3.63,143.57,116.05,0.1,0.12,0.0
2026-06-04,2.53,1036635573.918,3.93,4.51,1.89,146.1,118.79,0.1,0.12,0.0
2026-06-05,2.403,1375673065.031,5.36,4.74,-5.02,140.21,113.95,0.1,0.12,0.0
2026-06-08,2.293,1427027809.355,5.88,4.16,-4.58,135.44,110.32,0.11,0.13,0.0
2026-06-09,2.41,1156505534.022,4.65,4.54,5.1,141.8,116.74,0.1,0.12,0.0
2026-06-10,2.387,1095668826.9,4.32,5.31,-0.95,140.84,113.51,0.1,0.12,0.0
2026-06-11,2.399,820719897.281,3.27,3.06,0.5,144.37,116.27,0.1,0.11,0.0
2026-06-12,2.383,1204041211.799,4.7,6.0,-0.67,142.77,115.06,0.1,0.11,0.0
2026-06-15,2.514,1226689605.884,4.76,6.88,5.5,150.83,123.55,0.09,0.1,0.0
2026-06-16,2.536,1064243431.475,4.02,2.35,0.88,149.87,123.17,0.09,0.1,0.0
